Instance37:2640504=7.40144,460402=8.326266,4570722=6.992715,2510348=7.280319,60026=8.300977,1410301=7.227782,6760040=7.438265,430471=7.21609,7040541=7.951765,5720097=7.230181,130148=7.271357,580435=7.511925,510390=8.941648,2030070=7.183974,3870487=7.198072,50398=7.466905,3290136=8.433674,430048=7.185216,2350441=7.141491,770446=7.195324,770110=8.582673,1230403=10.427125,1780750=7.567153,6940400=7.199799,2260725=7.767054,1740750=7.925646,1050280=10.61566,3520164=7.250283,1570022=11.51923,4760026=7.101669,5550347=8.006706,2480014=7.76329,1190113=7.681102,2030131=7.259489,5390100=7.246289,2940408=7.170157,6450746=7.984866,Class=Colon24hrC,4760592=7.136162,1500315=7.955035,6450707=12.392846,2120411=8.284838,1500026=10.185988
Instance38:2640504=7.320885,460402=8.417427,4570722=7.128319,2510348=7.374606,60026=8.261546,1410301=7.207268,6760040=7.335426,430471=7.193735,7040541=7.809248,5720097=7.34126,130148=7.174308,580435=7.097373,510390=8.971286,2030070=7.084255,3870487=7.130936,50398=7.61958,3290136=8.359202,430048=7.264768,2350441=7.136787,770446=7.386485,770110=8.462355,1230403=9.474941,1780750=7.389566,6940400=7.271291,2260725=7.793204,1740750=7.742124,1050280=10.390201,3520164=7.205973,1570022=11.235246,4760026=7.094824,5550347=8.197907,2480014=7.706836,1190113=7.826884,2030131=7.253926,5390100=7.274082,2940408=7.161892,6450746=8.127316,Class=Colon24hrC,4760592=7.125122,1500315=8.117926,6450707=12.630317,2120411=8.405427,1500026=10.277468
Instance39:2640504=7.340121,460402=8.366388,4570722=7.103258,2510348=7.195795,60026=8.523847,1410301=7.347339,6760040=7.121956,430471=6.929932,7040541=7.900028,5720097=7.376447,130148=7.21654,580435=7.367512,510390=9.029339,2030070=7.260974,3870487=7.259388,50398=7.546399,3290136=8.323749,430048=7.245883,2350441=7.240096,770446=7.318037,770110=8.460382,1230403=9.634002,1780750=7.403962,6940400=7.267195,2260725=7.850978,1740750=7.816722,1050280=10.208267,3520164=7.15639,1570022=11.640769,4760026=7.255918,5550347=8.043835,2480014=7.973644,1190113=7.781661,2030131=7.140037,5390100=7.317832,2940408=7.294331,6450746=8.06916,Class=Colon24hrC,4760592=7.199406,1500315=7.972272,6450707=12.428,2120411=8.241916,1500026=10.157834
Instance40:2640504=7.387504,460402=8.329606,4570722=7.125645,2510348=7.412908,60026=8.614678,1410301=7.319365,6760040=7.373018,430471=7.166195,7040541=7.871281,5720097=7.352816,130148=7.263373,580435=7.343953,510390=8.801127,2030070=7.103028,3870487=6.984495,50398=7.518846,3290136=8.469613,430048=7.406106,2350441=7.180889,770446=7.385588,770110=8.023619,1230403=9.912361,1780750=7.399852,6940400=7.221396,2260725=7.789617,1740750=7.620719,1050280=10.467731,3520164=7.073072,1570022=11.879757,4760026=7.094298,5550347=8.209156,2480014=7.777791,1190113=7.758622,2030131=7.376962,5390100=7.277327,2940408=7.201147,6450746=7.806793,Class=Colon4hrIFNa2a,4760592=7.251597,1500315=7.81255,6450707=12.432615,2120411=8.390139,1500026=9.938783
Instance41:2640504=7.313127,460402=8.342995,4570722=7.03064,2510348=7.305569,60026=8.863961,1410301=7.182884,6760040=7.297714,430471=7.180259,7040541=8.026282,5720097=7.510366,130148=7.021143,580435=7.486005,510390=8.77486,2030070=7.166606,3870487=7.104701,50398=7.497875,3290136=8.497393,430048=7.324767,2350441=7.225011,770446=7.230102,770110=7.987276,1230403=10.836583,1780750=7.320945,6940400=7.284808,2260725=7.866565,1740750=7.757317,1050280=10.346855,3520164=7.323342,1570022=12.178595,4760026=7.093655,5550347=7.829542,2480014=8.045646,1190113=7.890979,2030131=7.357067,5390100=7.213017,2940408=7.04106,6450746=7.808267,Class=Colon4hrIFNa2a,4760592=7.020172,1500315=7.869856,6450707=12.109646,2120411=8.308758,1500026=9.703052
Instance42:2640504=7.396209,460402=8.821615,4570722=7.059086,2510348=7.228117,60026=8.019068,1410301=7.197328,6760040=7.268968,430471=7.228068,7040541=7.678093,5720097=7.412078,130148=7.229321,580435=7.164126,510390=8.9828,2030070=7.14632,3870487=7.083342,50398=7.743931,3290136=8.560758,430048=7.153561,2350441=7.085746,770446=7.559733,770110=8.140307,1230403=9.198809,1780750=7.32646,6940400=7.256077,2260725=7.729634,1740750=7.615857,1050280=10.638588,3520164=7.24676,1570022=12.202613,4760026=7.10476,5550347=8.369808,2480014=7.591769,1190113=7.925897,2030131=7.225128,5390100=7.108789,2940408=7.193927,6450746=8.021742,Class=Colon4hrIFNa2a,4760592=7.301669,1500315=8.207601,6450707=13.000718,2120411=8.810429,1500026=9.731941
Instance43:2640504=7.273318,460402=8.451355,4570722=7.142055,2510348=7.327854,60026=8.5784,1410301=7.359117,6760040=7.256758,430471=7.157374,7040541=8.000262,5720097=7.363485,130148=7.278417,580435=7.332067,510390=9.018979,2030070=7.218717,3870487=7.158605,50398=7.657792,3290136=8.527702,430048=7.248664,2350441=6.998799,770446=7.262923,770110=8.433674,1230403=9.712925,1780750=7.542549,6940400=7.21654,2260725=7.835198,1740750=7.746033,1050280=10.277468,3520164=7.104854,1570022=11.569941,4760026=7.067653,5550347=8.120656,2480014=7.779363,1190113=7.877993,2030131=7.287622,5390100=7.098044,2940408=7.218427,6450746=8.11521,Class=Colon24hrIFNa2a,4760592=7.120528,1500315=7.921139,6450707=12.469639,2120411=8.274572,1500026=10.028843
Instance44:2640504=7.383555,460402=8.40083,4570722=7.126926,2510348=7.438591,60026=8.655305,1410301=7.236587,6760040=7.257672,430471=7.024287,7040541=8.062596,5720097=7.371002,130148=7.112364,580435=7.344099,510390=8.971286,2030070=7.011773,3870487=7.004129,50398=7.358768,3290136=8.645981,430048=7.290673,2350441=7.185583,770446=7.335397,770110=8.435398,1230403=9.861922,1780750=7.498868,6940400=7.274874,2260725=7.910211,1740750=7.791776,1050280=10.369662,3520164=7.267327,1570022=11.49873,4760026=7.089841,5550347=7.863684,2480014=7.924146,1190113=7.837447,2030131=7.151609,5390100=7.129774,2940408=7.221875,6450746=8.128817,Class=Colon24hrIFNa2a,4760592=7.168177,1500315=7.932625,6450707=12.480107,2120411=8.314944,1500026=10.111331
Instance45:2640504=7.162601,460402=8.456697,4570722=7.149079,2510348=7.168999,60026=8.601289,1410301=7.356881,6760040=7.171244,430471=7.226679,7040541=7.98016,5720097=7.358836,130148=7.089552,580435=7.220243,510390=9.003543,2030070=7.214203,3870487=7.042636,50398=7.463545,3290136=8.644077,430048=7.24438,2350441=7.052102,770446=7.420195,770110=8.415397,1230403=9.727246,1780750=7.400575,6940400=7.401617,2260725=7.916079,1740750=7.767237,1050280=10.377824,3520164=7.293686,1570022=11.454836,4760026=7.147809,5550347=8.050479,2480014=7.944308,1190113=7.882295,2030131=7.283404,5390100=7.282409,2940408=7.260789,6450746=8.125954,Class=Colon24hrIFNa2a,4760592=7.06236,1500315=7.980551,6450707=12.526288,2120411=8.349048,1500026=10.121257
Instance46:2640504=7.385726,460402=8.853485,4570722=7.071847,2510348=7.251263,60026=7.813741,1410301=7.022323,6760040=7.280601,430471=7.035943,7040541=7.458369,5720097=7.97341,130148=7.11632,580435=7.417164,510390=10.033886,2030070=7.071335,3870487=6.976261,50398=7.36549,3290136=8.042957,430048=7.24574,2350441=7.110972,770446=7.325987,770110=8.681202,1230403=9.709534,1780750=7.665684,6940400=7.34582,2260725=7.37147,1740750=7.238043,1050280=9.373003,3520164=7.113337,1570022=7.805717,4760026=7.12951,5550347=8.33213,2480014=7.694305,1190113=7.656521,2030131=7.180729,5390100=7.407423,2940408=7.218183,6450746=7.2905,Class=Pancreas24hrC,4760592=7.044009,1500315=8.182986,6450707=7.171516,2120411=7.698736,1500026=10.040525
Instance47:2640504=7.305991,460402=8.879574,4570722=7.092123,2510348=7.16564,60026=7.778156,1410301=7.098903,6760040=7.382906,430471=7.053748,7040541=7.347726,5720097=7.837839,130148=7.058894,580435=7.534007,510390=10.144663,2030070=7.230609,3870487=7.180685,50398=7.603878,3290136=7.964608,430048=7.219958,2350441=7.15289,770446=7.317323,770110=8.651421,1230403=9.338945,1780750=7.72377,6940400=7.341818,2260725=7.57586,1740750=7.57911,1050280=9.345103,3520164=7.275136,1570022=7.906104,4760026=7.181235,5550347=8.384357,2480014=7.735524,1190113=7.774367,2030131=7.110728,5390100=7.361377,2940408=7.188249,6450746=7.265636,Class=Pancreas24hrC,4760592=7.198337,1500315=8.141511,6450707=7.287723,2120411=7.72984,1500026=9.968273
Instance48:2640504=7.351364,460402=8.933134,4570722=7.017653,2510348=7.233482,60026=7.944739,1410301=7.108595,6760040=7.261567,430471=7.155591,7040541=7.502721,5720097=7.787239,130148=7.044612,580435=7.39296,510390=10.123247,2030070=7.15823,3870487=7.141133,50398=7.527493,3290136=7.993876,430048=7.245788,2350441=7.160418,770446=7.285656,770110=8.616224,1230403=8.862286,1780750=7.812928,6940400=7.255597,2260725=7.443711,1740750=7.351526,1050280=9.218264,3520164=7.260246,1570022=7.811607,4760026=7.074231,5550347=8.356624,2480014=7.610738,1190113=7.663761,2030131=7.269875,5390100=7.266296,2940408=7.392176,6450746=7.255807,Class=Pancreas24hrC,4760592=7.019054,1500315=8.051006,6450707=7.158867,2120411=7.750925,1500026=9.886355
Instance49:2640504=7.115374,460402=8.839431,4570722=7.112328,2510348=7.166851,60026=7.790171,1410301=7.401571,6760040=7.166381,430471=7.26287,7040541=7.256806,5720097=7.725328,130148=7.26403,580435=7.391031,510390=10.248853,2030070=7.212017,3870487=7.085419,50398=8.329023,3290136=10.933021,430048=7.345222,2350441=7.143399,770446=7.409197,770110=7.986327,1230403=9.007459,1780750=7.658906,6940400=7.376613,2260725=9.067984,1740750=7.624923,1050280=9.050954,3520164=7.145815,1570022=7.863684,4760026=7.02103,5550347=8.74084,2480014=7.909517,1190113=7.859337,2030131=7.157045,5390100=7.052102,2940408=7.297659,6450746=7.249381,Class=Pancreas4hrIFNa2a,4760592=6.965713,1500315=8.364157,6450707=7.241903,2120411=7.780663,1500026=9.234913
Instance50:2640504=7.266504,460402=8.719315,4570722=7.261508,2510348=7.220887,60026=7.993876,1410301=7.199112,6760040=7.407261,430471=7.256943,7040541=7.294379,5720097=7.793204,130148=6.858488,580435=7.502721,510390=10.118355,2030070=7.149239,3870487=7.185765,50398=8.084228,3290136=10.806513,430048=7.302161,2350441=7.189772,770446=7.207486,770110=8.039826,1230403=9.178589,1780750=7.788055,6940400=7.366038,2260725=9.208057,1740750=7.373472,1050280=9.109465,3520164=7.366175,1570022=7.858366,4760026=6.961499,5550347=8.652246,2480014=7.838407,1190113=7.767414,2030131=7.131396,5390100=7.430514,2940408=7.363045,6450746=7.268846,Class=Pancreas4hrIFNa2a,4760592=7.145105,1500315=8.280366,6450707=7.184136,2120411=7.670637,1500026=9.249548
Instance51:2640504=7.340559,460402=8.803824,4570722=7.008469,2510348=7.321963,60026=7.972734,1410301=7.252443,6760040=7.275291,430471=7.101211,7040541=7.399494,5720097=7.737432,130148=7.100654,580435=7.110151,510390=10.172996,2030070=7.181635,3870487=7.113531,50398=8.161929,3290136=10.851373,430048=7.238245,2350441=7.068556,770446=7.574488,770110=8.106236,1230403=8.960474,1780750=7.350407,6940400=7.417556,2260725=8.941216,1740750=7.247231,1050280=9.003543,3520164=7.176184,1570022=7.71664,4760026=7.211526,5550347=8.655646,2480014=7.96846,1190113=7.84452,2030131=7.331659,5390100=7.066833,2940408=7.316619,6450746=7.315523,Class=Pancreas4hrIFNa2a,4760592=7.271125,1500315=8.28689,6450707=7.183362,2120411=7.776891,1500026=9.341964
Instance52:2640504=7.317048,460402=8.90102,4570722=7.052102,2510348=7.119051,60026=7.950314,1410301=7.316558,6760040=7.210692,430471=7.138144,7040541=7.344776,5720097=7.760823,130148=7.189255,580435=7.256964,510390=10.125931,2030070=7.219915,3870487=7.204095,50398=7.931508,3290136=12.189431,430048=7.176092,2350441=7.167726,770446=7.253837,770110=8.760761,1230403=9.419405,1780750=7.69229,6940400=7.270856,2260725=8.653346,1740750=7.513051,1050280=9.520999,3520164=7.287142,1570022=8.244813,4760026=7.15287,5550347=8.41327,2480014=7.771192,1190113=7.645692,2030131=7.217261,5390100=7.251097,2940408=7.178561,6450746=7.343394,Class=Pancreas24hrIFNa2a,4760592=7.152608,1500315=8.162239,6450707=7.149337,2120411=7.702011,1500026=10.006593
Instance53:2640504=7.269795,460402=8.92938,4570722=7.098534,2510348=7.361227,60026=7.923711,1410301=7.222076,6760040=7.272469,430471=7.213126,7040541=7.527799,5720097=7.7753,130148=7.055724,580435=7.31315,510390=9.982031,2030070=7.146159,3870487=7.077529,50398=8.072652,3290136=12.143276,430048=7.17441,2350441=7.126874,770446=7.391473,770110=8.724683,1230403=9.653356,1780750=7.725328,6940400=7.345069,2260725=8.696057,1740750=7.46177,1050280=9.558606,3520164=7.315978,1570022=8.137409,4760026=7.082425,5550347=8.495952,2480014=7.632888,1190113=7.638441,2030131=7.411404,5390100=7.461357,2940408=7.165224,6450746=7.278718,Class=Pancreas24hrIFNa2a,4760592=7.099537,1500315=8.118456,6450707=7.166012,2120411=7.852394,1500026=10.000378
Instance54:2640504=7.370619,460402=8.855195,4570722=7.081048,2510348=7.324283,60026=7.986327,1410301=7.342762,6760040=7.133778,430471=7.137707,7040541=7.455896,5720097=7.883401,130148=7.106151,580435=7.426296,510390=10.220301,2030070=7.135551,3870487=7.028729,50398=7.874031,3290136=12.050688,430048=7.261681,2350441=7.259824,770446=7.302965,770110=8.666347,1230403=9.175931,1780750=7.718292,6940400=7.308379,2260725=8.815234,1740750=7.455735,1050280=9.322581,3520164=7.369007,1570022=8.104301,4760026=7.044704,5550347=8.418417,2480014=7.798392,1190113=7.798597,2030131=7.204563,5390100=7.390711,2940408=7.224724,6450746=7.204657,Class=Pancreas24hrIFNa2a,4760592=7.165101,1500315=8.210935,6450707=7.160288,2120411=7.826468,1500026=9.990436
Instance55:2640504=7.306354,460402=8.939367,4570722=7.303735,2510348=7.14133,60026=8.580938,1410301=7.972272,6760040=7.312176,430471=7.208689,7040541=8.22956,5720097=7.188145,130148=7.21602,580435=7.377781,510390=9.423979,2030070=7.26561,3870487=7.281542,50398=7.533622,3290136=9.405351,430048=7.441802,2350441=7.53291,770446=7.32103,770110=8.249197,1230403=9.507977,1780750=7.336764,6940400=7.371739,2260725=7.779729,1740750=8.12705,1050280=10.655135,3520164=7.157476,1570022=12.495965,4760026=7.030201,5550347=8.136286,2480014=7.868096,1190113=7.866969,2030131=7.688554,5390100=7.400261,2940408=7.132776,6450746=8.112995,Class=Lung24hrC,4760592=7.175715,1500315=7.938672,6450707=12.185633,2120411=8.220022,1500026=9.63775
Instance56:2640504=7.243911,460402=9.036464,4570722=7.281188,2510348=7.204135,60026=8.651088,1410301=8.032269,6760040=7.431702,430471=7.185131,7040541=8.222281,5720097=7.22063,130148=7.150758,580435=7.225451,510390=9.41129,2030070=7.214115,3870487=7.241472,50398=7.572313,3290136=9.44525,430048=7.380945,2350441=7.42733,770446=7.399809,770110=8.285996,1230403=9.426558,1780750=7.48474,6940400=7.300892,2260725=7.843516,1740750=8.06838,1050280=10.550501,3520164=7.200312,1570022=12.59206,4760026=7.038378,5550347=8.193376,2480014=7.558977,1190113=7.863034,2030131=7.366672,5390100=7.39581,2940408=7.323722,6450746=8.062596,Class=Lung24hrC,4760592=7.211058,1500315=7.902965,6450707=12.252022,2120411=8.32873,1500026=9.763185
Instance57:2640504=7.402596,460402=8.908212,4570722=7.345405,2510348=7.141013,60026=8.506105,1410301=8.072365,6760040=7.155591,430471=7.233021,7040541=8.288748,5720097=7.41659,130148=7.224011,580435=7.426474,510390=9.372481,2030070=7.256806,3870487=7.182959,50398=7.601655,3290136=9.425927,430048=7.562877,2350441=7.478535,770446=7.372591,770110=8.155402,1230403=9.691768,1780750=7.265151,6940400=7.388143,2260725=7.904976,1740750=8.21444,1050280=10.70477,3520164=6.988968,1570022=12.5745,4760026=7.028013,5550347=8.126214,2480014=7.825664,1190113=7.895745,2030131=7.604582,5390100=7.32923,2940408=7.173698,6450746=8.089613,Class=Lung24hrC,4760592=7.318295,1500315=8.008813,6450707=12.224788,2120411=8.272733,1500026=9.709534
Instance58:2640504=7.32962,460402=9.12198,4570722=7.241519,2510348=7.221576,60026=9.167027,1410301=8.173106,6760040=7.366628,430471=7.129423,7040541=8.069623,5720097=7.085206,130148=7.238279,580435=7.310484,510390=9.496664,2030070=7.243508,3870487=7.209346,50398=7.554441,3290136=9.474941,430048=7.388828,2350441=7.60653,770446=7.383936,770110=8.009315,1230403=9.252547,1780750=7.523258,6940400=7.21711,2260725=7.782374,1740750=8.199589,1050280=10.307189,3520164=7.332537,1570022=12.741229,4760026=7.226543,5550347=8.051987,2480014=7.811187,1190113=7.854536,2030131=7.842277,5390100=7.308047,2940408=7.193325,6450746=7.930617,Class=Lung4hrIFNa2a,4760592=7.174767,1500315=7.880619,6450707=12.198158,2120411=8.27636,1500026=9.739598
Instance59:2640504=7.332478,460402=9.141411,4570722=7.21185,2510348=7.401939,60026=9.179098,1410301=8.255221,6760040=7.329405,430471=7.08749,7040541=8.220876,5720097=7.463657,130148=7.195094,580435=7.252385,510390=9.698496,2030070=7.154824,3870487=7.159446,50398=7.372031,3290136=9.749743,430048=7.387188,2350441=7.354278,770446=7.644426,770110=8.079292,1230403=9.311732,1780750=7.461616,6940400=7.221112,2260725=7.853649,1740750=7.989003,1050280=10.166108,3520164=7.038651,1570022=12.762384,4760026=7.079432,5550347=7.939568,2480014=7.996522,1190113=7.788595,2030131=7.653516,5390100=7.296487,2940408=7.238478,6450746=8.100247,Class=Lung4hrIFNa2a,4760592=7.211875,1500315=7.944739,6450707=12.038892,2120411=8.253707,1500026=9.770736
Instance60:2640504=7.288304,460402=9.070227,4570722=7.280475,2510348=7.372921,60026=8.944159,1410301=8.069623,6760040=7.196357,430471=7.071583,7040541=8.310214,5720097=7.230486,130148=7.149079,580435=7.127531,510390=9.526294,2030070=7.333833,3870487=7.205496,50398=7.412699,3290136=9.464766,430048=7.330363,2350441=7.658241,770446=7.327521,770110=8.061024,1230403=9.45211,1780750=7.328693,6940400=7.315261,2260725=7.765907,1740750=8.136016,1050280=10.329251,3520164=7.300378,1570022=12.687182,4760026=7.065728,5550347=8.252166,2480014=7.708599,1190113=7.705868,2030131=7.529848,5390100=7.275215,2940408=7.175274,6450746=8.031121,Class=Lung4hrIFNa2a,4760592=7.327079,1500315=7.866372,6450707=12.325164,2120411=8.312272,1500026=9.783892
Instance61:2640504=7.418108,460402=8.979555,4570722=7.172602,2510348=7.159186,60026=8.738861,1410301=7.986792,6760040=7.493751,430471=7.204479,7040541=8.314525,5720097=7.177792,130148=7.199135,580435=7.331797,510390=9.430706,2030070=7.309503,3870487=7.215671,50398=7.519111,3290136=9.763911,430048=7.521079,2350441=7.523258,770446=7.350057,770110=8.451996,1230403=9.831136,1780750=7.445985,6940400=7.247259,2260725=7.982438,1740750=8.223798,1050280=10.621978,3520164=7.30924,1570022=12.526288,4760026=7.011989,5550347=8.218558,2480014=7.941321,1190113=7.841477,2030131=7.724155,5390100=7.471495,2940408=7.162696,6450746=8.076702,Class=Lung24hrIFNa2a,4760592=7.193949,1500315=7.895745,6450707=12.139637,2120411=8.154525,1500026=9.704849
Instance62:2640504=7.341517,460402=9.025416,4570722=7.181835,2510348=7.265896,60026=8.721355,1410301=8.030417,6760040=7.276629,430471=7.232035,7040541=8.248025,5720097=7.373722,130148=7.242874,580435=7.419895,510390=9.460496,2030070=7.167887,3870487=7.048828,50398=7.56024,3290136=9.438562,430048=7.381653,2350441=7.503789,770446=7.499675,770110=8.256114,1230403=9.542345,1780750=7.272444,6940400=7.232783,2260725=7.817268,1740750=8.067568,1050280=10.590906,3520164=7.243882,1570022=12.568598,4760026=7.094715,5550347=8.137409,2480014=7.842052,1190113=7.840663,2030131=7.756901,5390100=7.224623,2940408=7.272269,6450746=8.117377,Class=Lung24hrIFNa2a,4760592=7.209762,1500315=7.985429,6450707=12.305512,2120411=8.297174,1500026=9.684381
Instance63:2640504=7.306408,460402=9.037397,4570722=7.3232,2510348=7.21178,60026=8.79596,1410301=8.137777,6760040=7.411347,430471=7.222669,7040541=8.168537,5720097=7.15985,130148=7.220173,580435=7.474645,510390=9.486428,2030070=7.084568,3870487=7.316528,50398=7.468045,3290136=9.457977,430048=7.496089,2350441=7.540041,770446=7.384962,770110=8.126214,1230403=9.176457,1780750=7.415454,6940400=7.295505,2260725=7.841057,1740750=8.086124,1050280=10.473443,3520164=7.177628,1570022=12.474773,4760026=7.179886,5550347=8.166493,2480014=7.933221,1190113=7.9121,2030131=7.570084,5390100=7.382477,2940408=7.32962,6450746=8.104867,Class=Lung24hrIFNa2a,4760592=7.210272,1500315=7.936922,6450707=12.287007,2120411=8.318075,1500026=9.592478
Instance64:2640504=7.374173,460402=8.777843,4570722=7.120195,2510348=7.345668,60026=8.439681,1410301=7.048774,6760040=7.266676,430471=7.331978,7040541=8.134089,5720097=7.529073,130148=7.010322,580435=7.110536,510390=9.09384,2030070=7.109217,3870487=6.960511,50398=7.654287,3290136=8.768517,430048=7.362106,2350441=7.11488,770446=7.349136,770110=8.137777,1230403=10.272284,1780750=7.575375,6940400=7.283367,2260725=7.829117,1740750=7.274929,1050280=9.1487,3520164=7.378955,1570022=7.182757,4760026=7.154885,5550347=8.250711,2480014=8.001713,1190113=7.648979,2030131=7.288568,5390100=7.33334,2940408=7.167983,6450746=8.049684,Class=Colon24hrC,4760592=7.130781,1500315=8.419763,6450707=7.151703,2120411=8.269724,1500026=7.694978
Instance65:2640504=7.405209,460402=8.812185,4570722=6.999431,2510348=7.28819,60026=8.604252,1410301=7.121255,6760040=7.263186,430471=7.367879,7040541=8.204512,5720097=7.368597,130148=7.225795,580435=7.308379,510390=9.032359,2030070=7.327584,3870487=7.112364,50398=7.375202,3290136=8.851208,430048=7.208245,2350441=7.225737,770446=7.379821,770110=8.046379,1230403=10.237789,1780750=7.608309,6940400=7.306223,2260725=7.840009,1740750=7.517068,1050280=9.212968,3520164=7.3192,1570022=7.299187,4760026=7.15344,5550347=7.983584,2480014=8.308127,1190113=7.73002,2030131=7.19938,5390100=7.460971,2940408=7.221576,6450746=8.089613,Class=Colon24hrC,4760592=7.100322,1500315=8.455038,6450707=7.246002,2120411=8.153798,1500026=7.700776
Instance66:2640504=7.519686,460402=8.780911,4570722=7.132471,2510348=7.401227,60026=8.586709,1410301=7.068849,6760040=7.224421,430471=7.236411,7040541=8.162778,5720097=7.574597,130148=7.176499,580435=7.228646,510390=8.972692,2030070=7.087623,3870487=7.118279,50398=7.523995,3290136=8.87779,430048=7.108595,2350441=7.089919,770446=7.5005,770110=8.34684,1230403=10.393791,1780750=7.309264,6940400=7.214978,2260725=7.971766,1740750=7.191586,1050280=9.219845,3520164=7.24703,1570022=7.186418,4760026=7.168372,5550347=8.002588,2480014=8.227845,1190113=7.542305,2030131=7.187272,5390100=7.270922,2940408=7.23216,6450746=8.096758,Class=Colon24hrC,4760592=7.239562,1500315=8.410989,6450707=7.168393,2120411=8.247094,1500026=7.514506
Instance67:2640504=7.948625,460402=8.625839,4570722=7.095042,2510348=7.490826,60026=8.547911,1410301=7.152545,6760040=7.082502,430471=7.29535,7040541=9.370516,5720097=7.324256,130148=7.127393,580435=7.144417,510390=9.138439,2030070=7.204841,3870487=7.172456,50398=7.8836,3290136=11.902374,430048=7.2682,2350441=7.243261,770446=7.443653,770110=7.535121,1230403=9.635511,1780750=7.629541,6940400=7.301554,2260725=9.461135,1740750=7.399444,1050280=9.015892,3520164=7.217172,1570022=7.275409,4760026=7.104633,5550347=8.449063,2480014=8.600974,1190113=8.149069,2030131=7.311886,5390100=7.243348,2940408=7.326202,6450746=7.731462,Class=Colon4hrIFNa2a,4760592=7.079529,1500315=8.612751,6450707=7.235846,2120411=8.409286,1500026=7.715614
Instance68:2640504=8.38882,460402=8.698817,4570722=7.082263,2510348=7.262161,60026=8.539649,1410301=6.991069,6760040=7.136574,430471=7.253607,7040541=9.643836,5720097=7.360508,130148=7.087217,580435=7.00377,510390=9.225753,2030070=7.022508,3870487=7.121817,50398=7.838218,3290136=11.993737,430048=7.223388,2350441=7.154562,770446=7.814149,770110=7.664944,1230403=9.859619,1780750=7.638883,6940400=7.230127,2260725=9.584708,1740750=7.351871,1050280=9.107752,3520164=7.251597,1570022=7.201383,4760026=7.022733,5550347=8.124663,2480014=8.54114,1190113=7.717779,2030131=7.303651,5390100=7.394479,2940408=7.219534,6450746=7.984308,Class=Colon4hrIFNa2a,4760592=7.099744,1500315=8.398306,6450707=7.346534,2120411=8.495275,1500026=7.447351
Instance69:2640504=8.242797,460402=8.781339,4570722=7.17525,2510348=7.122784,60026=8.39755,1410301=7.111679,6760040=7.001786,430471=7.328944,7040541=9.666909,5720097=7.402839,130148=7.068756,580435=7.252371,510390=9.024424,2030070=7.16506,3870487=7.109006,50398=7.807509,3290136=11.969165,430048=7.223543,2350441=7.08977,770446=7.295957,770110=7.554902,1230403=9.496664,1780750=7.517068,6940400=7.302349,2260725=9.410672,1740750=7.738606,1050280=9.119925,3520164=7.252105,1570022=7.354472,4760026=7.104837,5550347=8.663025,2480014=8.660676,1190113=7.966516,2030131=7.230581,5390100=7.315896,2940408=7.235081,6450746=7.898869,Class=Colon4hrIFNa2a,4760592=7.109984,1500315=8.506842,6450707=7.328632,2120411=8.459789,1500026=7.432527
Instance70:2640504=8.176717,460402=8.864435,4570722=7.154885,2510348=7.082768,60026=8.32747,1410301=7.387412,6760040=7.354592,430471=7.726464,7040541=9.741951,5720097=7.451204,130148=6.888031,580435=7.287596,510390=9.104856,2030070=7.224805,3870487=7.121042,50398=7.626223,3290136=13.401808,430048=7.207899,2350441=7.143613,770446=7.24306,770110=8.268475,1230403=10.359367,1780750=7.698231,6940400=7.263939,2260725=9.134349,1740750=7.390068,1050280=9.344533,3520164=6.883834,1570022=7.174569,4760026=7.164126,5550347=8.173322,2480014=8.309897,1190113=7.66539,2030131=7.214493,5390100=7.280042,2940408=7.266699,6450746=8.027381,Class=Colon24hrIFNa2a,4760592=7.183046,1500315=8.463816,6450707=7.184234,2120411=8.30067,1500026=7.78374
Instance71:2640504=8.108908,460402=8.873142,4570722=7.112148,2510348=7.22967,60026=8.806266,1410301=7.313176,6760040=7.324399,430471=7.611672,7040541=9.803263,5720097=7.441872,130148=7.062651,580435=7.36341,510390=9.069068,2030070=7.160526,3870487=7.015172,50398=7.606826,3290136=13.463217,430048=7.315876,2350441=7.096105,770446=7.318037,770110=8.138319,1230403=10.139653,1780750=7.6097,6940400=7.366672,2260725=9.1803,1740750=7.411862,1050280=9.155838,3520164=7.341088,1570022=7.128809,4760026=7.148493,5550347=8.104301,2480014=8.30067,1190113=7.758997,2030131=7.250991,5390100=7.298496,2940408=7.196912,6450746=8.175092,Class=Colon24hrIFNa2a,4760592=7.015063,1500315=8.487893,6450707=7.196296,2120411=8.345154,1500026=7.718456
Instance72:2640504=8.234642,460402=8.732335,4570722=7.050794,2510348=7.303128,60026=8.450381,1410301=7.289877,6760040=7.195572,430471=7.635887,7040541=9.998536,5720097=7.451822,130148=7.205792,580435=7.277306,510390=8.934053,2030070=7.049643,3870487=7.14329,50398=7.55765,3290136=13.425483,430048=7.286068,2350441=7.201169,770446=7.256252,770110=8.333769,1230403=10.469846,1780750=7.529512,6940400=7.213455,2260725=9.245685,1740750=7.426367,1050280=9.39282,3520164=7.196274,1570022=7.231387,4760026=7.182081,5550347=8.053907,2480014=8.330887,1190113=7.433605,2030131=7.44764,5390100=7.411404,2940408=7.14795,6450746=8.463449,Class=Colon24hrIFNa2a,4760592=7.127869,1500315=8.36186,6450707=7.249169,2120411=8.252533,1500026=7.559733
