Instance29:205569_at=14124.53613,225775_at=3267.239258,204415_at=162.926147,210663_s_at=6084.203613,205114_s_at=1488.739014,213098_at=162.196838,1552423_at=898.576172,32541_at=412.276062,215223_s_at=12034.13574,215485_s_at=1270.925537,220091_at=1469.965332,226702_at=49.155277,212960_at=500.882935,202644_s_at=7735.271973,208864_s_at=19049.97461,202086_at=163.314224,207535_s_at=975.798523,227770_at=199.40477,211317_s_at=1953.92334,224807_at=2328.895264,211316_x_at=2029.44812,209508_x_at=1385.526978,204490_s_at=3448.05835,201502_s_at=10113.2334,204439_at=30.080061,203358_s_at=396.603912,229450_at=30.013264,226728_at=245.957901,202907_s_at=1905.855713,232392_at=109.174034,208436_s_at=428.567871,231227_at=416.742645,221477_s_at=6975.360352,1555759_a_at=1522.593018,Class=Mature,1570253_a_at=81.175667,214486_x_at=1212.265625,238727_at=309.536224,204655_at=605.420959,206025_s_at=5165.299316,231577_s_at=1993.6427,223834_at=4132.420898,203882_at=950.784363,228531_at=87.95417,1405_i_at=486.264954,227458_at=12827.74512,204385_at=6893.185059,230110_at=870.193115,205226_at=128.946198,227361_at=626.068237,203149_at=1012.0224,215299_x_at=541.527466,212841_s_at=1060.865723,210029_at=14988.61426,219691_at=83.070839,235276_at=488.400574,202643_s_at=4662.065918,219424_at=2404.915771,206026_s_at=5813.450684,208485_x_at=2410.575928,205590_at=148.69104,227609_at=3850.614258,211862_x_at=2425.019775,218656_s_at=380.419342,203595_s_at=219.116165,230146_s_at=136.66304
Instance30:205569_at=612.749695,225775_at=567.475952,204415_at=597.354675,210663_s_at=1285.643921,205114_s_at=265.042694,213098_at=212.308426,1552423_at=99.357918,32541_at=114.380058,215223_s_at=480.300415,215485_s_at=306.428589,220091_at=505.528961,226702_at=248.97316,212960_at=244.004913,202644_s_at=788.831726,208864_s_at=5674.597168,202086_at=217.397491,207535_s_at=353.669128,227770_at=269.635437,211317_s_at=1207.828979,224807_at=320.997986,211316_x_at=997.554199,209508_x_at=723.191284,204490_s_at=2285.751221,201502_s_at=2605.615723,204439_at=38.268204,203358_s_at=180.355637,229450_at=596.46582,226728_at=646.917114,202907_s_at=861.145691,232392_at=87.790085,208436_s_at=366.992798,231227_at=129.609375,221477_s_at=925.405945,1555759_a_at=192.756912,Class=Immature,1570253_a_at=64.347298,214486_x_at=875.239868,238727_at=16.809668,204655_at=136.552917,206025_s_at=35.612041,231577_s_at=250.408417,223834_at=181.921555,203882_at=919.501831,228531_at=260.433868,1405_i_at=89.454231,227458_at=863.954163,204385_at=1194.224854,230110_at=254.41571,205226_at=31.131182,227361_at=19.684645,203149_at=462.162506,215299_x_at=1434.136597,212841_s_at=631.063721,210029_at=63.785545,219691_at=170.152573,235276_at=47.344879,202643_s_at=368.262329,219424_at=56.102226,206026_s_at=24.039974,208485_x_at=837.485168,205590_at=116.483002,227609_at=196.371414,211862_x_at=825.421631,218656_s_at=103.750549,203595_s_at=354.360718,230146_s_at=122.740501
Instance31:205569_at=8764.25293,225775_at=1786.353027,204415_at=1965.422119,210663_s_at=6728.558105,205114_s_at=13236.94434,213098_at=438.127197,1552423_at=442.556396,32541_at=422.339539,215223_s_at=11457.13672,215485_s_at=2160.406738,220091_at=2811.678711,226702_at=5489.861816,212960_at=734.859253,202644_s_at=8026.255371,208864_s_at=13815.68262,202086_at=8189.330078,207535_s_at=1441.141113,227770_at=119.970901,211317_s_at=3996.164063,224807_at=2596.5271,211316_x_at=3332.990234,209508_x_at=2288.345703,204490_s_at=6394.723145,201502_s_at=11722.13184,204439_at=2527.819336,203358_s_at=926.175598,229450_at=10408.77637,226728_at=236.194122,202907_s_at=4588.742188,232392_at=135.129501,208436_s_at=2780.713867,231227_at=857.768127,221477_s_at=7602.807129,1555759_a_at=19261.625,Class=Mature,1570253_a_at=183.049255,214486_x_at=2166.40918,238727_at=866.443054,204655_at=6711.929688,206025_s_at=13345.59961,231577_s_at=3868.400879,223834_at=3649.707764,203882_at=2197.68042,228531_at=791.295654,1405_i_at=9621.384766,227458_at=13272.98242,204385_at=7445.679199,230110_at=5411.972656,205226_at=313.475098,227361_at=1434.779053,203149_at=1209.267334,215299_x_at=931.293152,212841_s_at=1864.069092,210029_at=5250.810547,219691_at=647.050781,235276_at=487.433044,202643_s_at=5283.991211,219424_at=1190.312744,206026_s_at=7829.73584,208485_x_at=3840.095703,205590_at=614.141357,227609_at=4281.973633,211862_x_at=3401.701904,218656_s_at=1573.082031,203595_s_at=2283.794678,230146_s_at=272.115662
Instance32:205569_at=10213.0625,225775_at=2342.708252,204415_at=5055.992188,210663_s_at=6355.184082,205114_s_at=11094.29492,213098_at=428.258057,1552423_at=522.388123,32541_at=489.929291,215223_s_at=15034.43652,215485_s_at=2293.6875,220091_at=2947.029541,226702_at=5552.281738,212960_at=711.246277,202644_s_at=6963.564453,208864_s_at=15460.26074,202086_at=8512.148438,207535_s_at=1759.512695,227770_at=129.324905,211317_s_at=4261.51709,224807_at=3666.474365,211316_x_at=3899.947754,209508_x_at=2699.604004,204490_s_at=7170.316895,201502_s_at=14974.13184,204439_at=3617.731201,203358_s_at=941.161804,229450_at=10627.07715,226728_at=196.151688,202907_s_at=3607.970215,232392_at=198.945175,208436_s_at=3313.509277,231227_at=1199.275635,221477_s_at=7985.47998,1555759_a_at=19272.29883,Class=Mature,1570253_a_at=197.789642,214486_x_at=2666.998535,238727_at=991.537292,204655_at=7871.813965,206025_s_at=12351.07715,231577_s_at=5029.835449,223834_at=4661.40625,203882_at=2184.683838,228531_at=1024.416382,1405_i_at=14836.5293,227458_at=14844.06348,204385_at=5869.9375,230110_at=6037.15332,205226_at=377.767181,227361_at=1388.804321,203149_at=1286.558228,215299_x_at=747.279114,212841_s_at=2140.132813,210029_at=13378.87891,219691_at=642.512939,235276_at=451.520233,202643_s_at=4604.393555,219424_at=2367.726563,206026_s_at=9165.876953,208485_x_at=3705.281494,205590_at=888.82373,227609_at=5259.823242,211862_x_at=3808.445068,218656_s_at=1492.082031,203595_s_at=2045.950195,230146_s_at=358.918976
Instance33:205569_at=11051.61816,225775_at=1906.349731,204415_at=5611.867188,210663_s_at=5579.359375,205114_s_at=7036.186035,213098_at=435.296234,1552423_at=590.436218,32541_at=443.298065,215223_s_at=13856.69141,215485_s_at=1673.762573,220091_at=2679.648193,226702_at=2755.289795,212960_at=703.996338,202644_s_at=6721.689941,208864_s_at=16062.37207,202086_at=5259.680664,207535_s_at=1548.277344,227770_at=150.280304,211317_s_at=3886.548096,224807_at=3162.985596,211316_x_at=3313.098877,209508_x_at=2359.594727,204490_s_at=6804.498047,201502_s_at=13265.41895,204439_at=2663.929688,203358_s_at=742.533447,229450_at=7585.729492,226728_at=264.409851,202907_s_at=4208.266113,232392_at=187.605331,208436_s_at=2867.493164,231227_at=1294.140625,221477_s_at=7155.1875,1555759_a_at=19586.74219,Class=Mature,1570253_a_at=210.155472,214486_x_at=2528.905762,238727_at=624.729675,204655_at=8239.634766,206025_s_at=13690.95508,231577_s_at=2695.580078,223834_at=4082.484131,203882_at=1929.915649,228531_at=1009.828552,1405_i_at=14257.2002,227458_at=14061.36621,204385_at=5572.13623,230110_at=3009.453369,205226_at=147.462982,227361_at=1093.117554,203149_at=855.424438,215299_x_at=970.117615,212841_s_at=1669.789917,210029_at=9871.635742,219691_at=549.338623,235276_at=245.96434,202643_s_at=3410.364014,219424_at=2920.319092,206026_s_at=9931.645508,208485_x_at=3165.179199,205590_at=667.005554,227609_at=3457.814941,211862_x_at=3080.851563,218656_s_at=1866.915649,203595_s_at=1169.013306,230146_s_at=235.747955
Instance34:205569_at=5690.439453,225775_at=531.094727,204415_at=2232.685791,210663_s_at=4660.339844,205114_s_at=10649.71777,213098_at=399.833099,1552423_at=167.582169,32541_at=359.144104,215223_s_at=7507.76123,215485_s_at=1175.465698,220091_at=1409.000488,226702_at=6927.145996,212960_at=354.384369,202644_s_at=6104.080566,208864_s_at=12390.95215,202086_at=10517.52832,207535_s_at=647.41571,227770_at=135.923203,211317_s_at=2523.887451,224807_at=700.561462,211316_x_at=2108.967285,209508_x_at=1536.754395,204490_s_at=2989.259277,201502_s_at=8641.686523,204439_at=3321.068115,203358_s_at=816.925476,229450_at=14460.58398,226728_at=302.841248,202907_s_at=3070.269287,232392_at=114.003319,208436_s_at=3452.189697,231227_at=793.523315,221477_s_at=5744.208008,1555759_a_at=14938.87402,Class=Mature,1570253_a_at=407.335663,214486_x_at=1642.26123,238727_at=65.567986,204655_at=6032.544922,206025_s_at=2731.689209,231577_s_at=3471.176025,223834_at=2580.359863,203882_at=2697.068848,228531_at=1548.3125,1405_i_at=7980.277832,227458_at=10060.89844,204385_at=5179.308594,230110_at=2744.991943,205226_at=298.846741,227361_at=662.745728,203149_at=910.625671,215299_x_at=942.935669,212841_s_at=864.334717,210029_at=5205.218262,219691_at=1107.265869,235276_at=768.720825,202643_s_at=3213.76416,219424_at=303.755768,206026_s_at=3500.148926,208485_x_at=2438.155762,205590_at=204.101212,227609_at=5023.943359,211862_x_at=1986.841675,218656_s_at=735.859802,203595_s_at=3166.609375,230146_s_at=128.624084
Instance35:205569_at=8413.071289,225775_at=973.891785,204415_at=6025.865723,210663_s_at=5368.297852,205114_s_at=10477.2334,213098_at=382.780426,1552423_at=473.826294,32541_at=447.33548,215223_s_at=9756.355469,215485_s_at=1636.074951,220091_at=2552.685791,226702_at=6935.798828,212960_at=366.233856,202644_s_at=7011.875,208864_s_at=14600.4668,202086_at=12974.3252,207535_s_at=1292.646362,227770_at=125.082199,211317_s_at=3992.205566,224807_at=1198.952393,211316_x_at=3771.300049,209508_x_at=2426.359619,204490_s_at=3631.790527,201502_s_at=11200,204439_at=4130.775879,203358_s_at=640.541382,229450_at=14228.22461,226728_at=240.415787,202907_s_at=3442.866211,232392_at=148.362122,208436_s_at=5280.918457,231227_at=730.275635,221477_s_at=6070.597656,1555759_a_at=18235.14258,Class=Mature,1570253_a_at=414.122467,214486_x_at=2697.006592,238727_at=99.101097,204655_at=7734.297363,206025_s_at=3160.29248,231577_s_at=4904.500488,223834_at=2722.510986,203882_at=2324.427246,228531_at=1630.650879,1405_i_at=12859.7959,227458_at=12369.11133,204385_at=4280.46875,230110_at=4186.167969,205226_at=652.897705,227361_at=322.537415,203149_at=1310.708496,215299_x_at=1005.530151,212841_s_at=1260.415161,210029_at=13139.35742,219691_at=1734.459351,235276_at=699.798401,202643_s_at=3423.894287,219424_at=830.475952,206026_s_at=3648.700439,208485_x_at=3391.381104,205590_at=299.550079,227609_at=6553.691406,211862_x_at=3105.754395,218656_s_at=686.535645,203595_s_at=2277.330566,230146_s_at=157.074051
Instance36:205569_at=10624.56348,225775_at=1313.136963,204415_at=7729.27002,210663_s_at=4424.339355,205114_s_at=8272.967773,213098_at=382.887512,1552423_at=456.176697,32541_at=430.299408,215223_s_at=8892.74707,215485_s_at=1417.606079,220091_at=2300.25,226702_at=6020.990723,212960_at=353.990204,202644_s_at=6426.00293,208864_s_at=16341.54297,202086_at=8789.401367,207535_s_at=1436.37915,227770_at=145.023727,211317_s_at=3849.925781,224807_at=1797.287354,211316_x_at=3391.912598,209508_x_at=2338.388428,204490_s_at=3440.39502,201502_s_at=10460.37891,204439_at=4263.335449,203358_s_at=764.159363,229450_at=13079.21973,226728_at=223.700882,202907_s_at=3636.917969,232392_at=141.015915,208436_s_at=5289.429199,231227_at=885.159546,221477_s_at=5241.21582,1555759_a_at=19738.51758,Class=Mature,1570253_a_at=732.699219,214486_x_at=2766.607178,238727_at=86.530823,204655_at=8232.962891,206025_s_at=5274.6875,231577_s_at=4654.372559,223834_at=2907.557617,203882_at=2457.395752,228531_at=1597.378784,1405_i_at=15174.60254,227458_at=13086.18555,204385_at=3917.478516,230110_at=3231.992676,205226_at=841.995605,227361_at=242.190292,203149_at=1277.195435,215299_x_at=1335.990601,212841_s_at=1031.775635,210029_at=14670.63379,219691_at=1645.044312,235276_at=476.04834,202643_s_at=3663.655762,219424_at=1967.183594,206026_s_at=4952.895508,208485_x_at=3146.086914,205590_at=451.851563,227609_at=5879.520508,211862_x_at=3127.671387,218656_s_at=534.355652,203595_s_at=1830.775635,230146_s_at=140.223206
Instance37:205569_at=7401.338867,225775_at=1376.64563,204415_at=422.300934,210663_s_at=5810.546875,205114_s_at=8550.896484,213098_at=529.7052,1552423_at=311.673798,32541_at=325.310516,215223_s_at=10404.36426,215485_s_at=1487.126465,220091_at=2243.420654,226702_at=346.619995,212960_at=279.466309,202644_s_at=5165.525391,208864_s_at=13939.45801,202086_at=406.403381,207535_s_at=1297.59314,227770_at=144.451996,211317_s_at=1974.605713,224807_at=1772.863037,211316_x_at=1698.733521,209508_x_at=1184.236694,204490_s_at=4146.102051,201502_s_at=11085.24121,204439_at=102.272652,203358_s_at=763.858215,229450_at=850.90918,226728_at=268.973083,202907_s_at=2631.26709,232392_at=109.148613,208436_s_at=661.870056,231227_at=986.736389,221477_s_at=6298.841309,1555759_a_at=11467.30957,Class=Mature,1570253_a_at=54.289017,214486_x_at=1137.571777,238727_at=577.462158,204655_at=3870.01709,206025_s_at=8259.033203,231577_s_at=836.012268,223834_at=2712.516113,203882_at=968.907104,228531_at=89.547432,1405_i_at=5106.40625,227458_at=11307.4541,204385_at=5930.524902,230110_at=4427.143066,205226_at=43.306923,227361_at=730.787415,203149_at=651.776917,215299_x_at=947.369568,212841_s_at=1359.272339,210029_at=119.244659,219691_at=118.509041,235276_at=98.874596,202643_s_at=2711.535645,219424_at=991.901917,206026_s_at=5703.348633,208485_x_at=2082.779541,205590_at=676.045654,227609_at=535.981628,211862_x_at=1629.552856,218656_s_at=1457.115723,203595_s_at=630.440369,230146_s_at=298.355652
Instance38:205569_at=9997.601563,225775_at=2171.655762,204415_at=864.553345,210663_s_at=5303.184082,205114_s_at=3609.967529,213098_at=403.160614,1552423_at=514.50116,32541_at=292.943878,215223_s_at=10295.89648,215485_s_at=1417.555664,220091_at=2382.217285,226702_at=616.259521,212960_at=385.395844,202644_s_at=4964.853516,208864_s_at=14287.33594,202086_at=1241.178345,207535_s_at=1900.775635,227770_at=193.162201,211317_s_at=2952.354492,224807_at=2269.362549,211316_x_at=2193.256592,209508_x_at=1551.997681,204490_s_at=4735.851074,201502_s_at=10353.17188,204439_at=291.914215,203358_s_at=675.18457,229450_at=1330.430054,226728_at=226.755966,202907_s_at=2292.095703,232392_at=109.589905,208436_s_at=1105.661255,231227_at=1067.615112,221477_s_at=6116.416016,1555759_a_at=11251.63672,Class=Mature,1570253_a_at=171.361816,214486_x_at=1319.747192,238727_at=135.270508,204655_at=5262.893555,206025_s_at=2002.819458,231577_s_at=1997.145752,223834_at=2634.105225,203882_at=1159.094482,228531_at=223.176041,1405_i_at=6861.103027,227458_at=11725.50195,204385_at=4905.695801,230110_at=4590.435547,205226_at=56.84264,227361_at=215.469772,203149_at=923.18042,215299_x_at=932.298889,212841_s_at=1696.571899,210029_at=379.668793,219691_at=131.514557,235276_at=152.678558,202643_s_at=2172.419922,219424_at=2369.290771,206026_s_at=2578.043213,208485_x_at=2439.660889,205590_at=509.64209,227609_at=1514.941284,211862_x_at=2147.74707,218656_s_at=2056.376465,203595_s_at=527.641602,230146_s_at=338.808533
Instance39:205569_at=10737.7207,225775_at=1767.517944,204415_at=837.315918,210663_s_at=3225.634521,205114_s_at=1692.010986,213098_at=324.024017,1552423_at=512.80835,32541_at=240.169907,215223_s_at=6238.333008,215485_s_at=694.465576,220091_at=1556.379395,226702_at=150.924683,212960_at=385.899597,202644_s_at=3746.117676,208864_s_at=14988.28418,202086_at=293.561279,207535_s_at=1242.515625,227770_at=206.036865,211317_s_at=2288.7854,224807_at=1922.295654,211316_x_at=2081.752197,209508_x_at=1489.654541,204490_s_at=4468.84375,201502_s_at=6943.355957,204439_at=106.350258,203358_s_at=416.408936,229450_at=313.890961,226728_at=339.762878,202907_s_at=1631.78772,232392_at=138.938339,208436_s_at=760.928772,231227_at=752.517334,221477_s_at=3186.743408,1555759_a_at=9867.606445,Class=Mature,1570253_a_at=150.682877,214486_x_at=1030.63501,238727_at=21.216806,204655_at=4383.510742,206025_s_at=720.990295,231577_s_at=1568.488892,223834_at=2099.401123,203882_at=1042.642334,228531_at=152.89917,1405_i_at=7118.859863,227458_at=10009.66406,204385_at=2537.108643,230110_at=1750.480103,205226_at=39.407288,227361_at=45.586182,203149_at=721.022705,215299_x_at=1034.166504,212841_s_at=970.564697,210029_at=832.562012,219691_at=126.106163,235276_at=89.791222,202643_s_at=1473.476074,219424_at=2390.011963,206026_s_at=755.215637,208485_x_at=1956.428833,205590_at=284.321686,227609_at=1306.396851,211862_x_at=1790.664673,218656_s_at=1003.564331,203595_s_at=353.766113,230146_s_at=172.007217
Instance40:205569_at=6985.469238,225775_at=748.745667,204415_at=917.575684,210663_s_at=5255.089844,205114_s_at=7074.276367,213098_at=340.727234,1552423_at=2151.258789,32541_at=296.413635,215223_s_at=8348.011719,215485_s_at=747.60376,220091_at=1967.835693,226702_at=150.852753,212960_at=160.198013,202644_s_at=4648.915527,208864_s_at=15388.72168,202086_at=289.497009,207535_s_at=1356.342163,227770_at=179.880646,211317_s_at=1716.124634,224807_at=1297.293945,211316_x_at=2094.705566,209508_x_at=1291.042725,204490_s_at=3458.455078,201502_s_at=11081.77539,204439_at=79.727097,203358_s_at=905.528381,229450_at=212.936447,226728_at=231.27475,202907_s_at=1731.65564,232392_at=222.546677,208436_s_at=467.439117,231227_at=2055.561279,221477_s_at=6115.589844,1555759_a_at=5190.001953,Class=Mature,1570253_a_at=36.88868,214486_x_at=1175.619873,238727_at=556.475586,204655_at=1946.97229,206025_s_at=4147.46875,231577_s_at=383.457031,223834_at=2085.50293,203882_at=733.305115,228531_at=51.36562,1405_i_at=2139.80542,227458_at=11722.25684,204385_at=6241.064453,230110_at=3731.223877,205226_at=45.05127,227361_at=837.035645,203149_at=612.580688,215299_x_at=1009.042725,212841_s_at=2067.458984,210029_at=376.162109,219691_at=71.262512,235276_at=63.812683,202643_s_at=2462.775635,219424_at=333.013885,206026_s_at=5105.976563,208485_x_at=1836.065918,205590_at=184.740936,227609_at=322.513672,211862_x_at=1735.555664,218656_s_at=493.17868,203595_s_at=368.917816,230146_s_at=342.63324
Instance41:205569_at=10660.96777,225775_at=1687.299561,204415_at=1134.73938,210663_s_at=5370.939941,205114_s_at=1778.571289,213098_at=444.908508,1552423_at=2216.34082,32541_at=324.996216,215223_s_at=9300.885742,215485_s_at=1220.595825,220091_at=2968.5625,226702_at=254.668777,212960_at=267.470001,202644_s_at=5482.097656,208864_s_at=15952.40039,202086_at=582.715637,207535_s_at=2863.925781,227770_at=160.559021,211317_s_at=2691.117432,224807_at=2960.052002,211316_x_at=2925.700928,209508_x_at=1891.265747,204490_s_at=3593.626953,201502_s_at=11757.97559,204439_at=102.555527,203358_s_at=609.481323,229450_at=373.874023,226728_at=218.943802,202907_s_at=1607.085693,232392_at=183.845322,208436_s_at=984.762634,231227_at=1032.830322,221477_s_at=7222.505859,1555759_a_at=5742.625488,Class=Mature,1570253_a_at=99.402443,214486_x_at=1258.134399,238727_at=690.195679,204655_at=2430.64209,206025_s_at=2192.134033,231577_s_at=1531.750488,223834_at=3197.901123,203882_at=970.14447,228531_at=82.039856,1405_i_at=2571.704346,227458_at=12764.4209,204385_at=4914.874023,230110_at=4350.59668,205226_at=45.844704,227361_at=377.646637,203149_at=1202.562012,215299_x_at=1002.339417,212841_s_at=1996.625977,210029_at=4652.309082,219691_at=88.675377,235276_at=267.915527,202643_s_at=2913.621094,219424_at=1213.838745,206026_s_at=2803.765625,208485_x_at=2525.062744,205590_at=128.434067,227609_at=2424.146973,211862_x_at=2406.561279,218656_s_at=515.175659,203595_s_at=514.469666,230146_s_at=462.479065
Instance42:205569_at=12811.01074,225775_at=2888.825684,204415_at=685.092102,210663_s_at=4785.635254,205114_s_at=528.341064,213098_at=342.399933,1552423_at=1397.988525,32541_at=313.463593,215223_s_at=5536.029297,215485_s_at=1036.909668,220091_at=2431.252441,226702_at=31.049593,212960_at=440.224762,202644_s_at=6579.237793,208864_s_at=16164.94727,202086_at=95.218948,207535_s_at=2828.845459,227770_at=225.1754,211317_s_at=3687.475586,224807_at=4184.23584,211316_x_at=2944.343018,209508_x_at=2131.394775,204490_s_at=3411.655762,201502_s_at=10814.71582,204439_at=31.467293,203358_s_at=378.028992,229450_at=44.074806,226728_at=285.075653,202907_s_at=1579.215698,232392_at=201.439468,208436_s_at=870.885376,231227_at=891.262024,221477_s_at=4783.683594,1555759_a_at=2789.161377,Class=Mature,1570253_a_at=173.367859,214486_x_at=1383.004395,238727_at=163.727127,204655_at=1371.910645,206025_s_at=1550.821045,231577_s_at=1726.945679,223834_at=3657.695557,203882_at=1269.002686,228531_at=90.212563,1405_i_at=1528.230713,227458_at=13589.99805,204385_at=4797.05127,230110_at=2083.796143,205226_at=48.320171,227361_at=247.795746,203149_at=1188.223999,215299_x_at=849.319885,212841_s_at=1156.575684,210029_at=14410.44629,219691_at=71.69857,235276_at=600.462891,202643_s_at=3179.305908,219424_at=2744.244141,206026_s_at=1916.776978,208485_x_at=2915.455566,205590_at=91.693466,227609_at=6531.799316,211862_x_at=2769.386475,218656_s_at=172.731094,203595_s_at=385.005219,230146_s_at=358.505402
Instance43:205569_at=9014.707031,225775_at=658.917725,204415_at=4221.61377,210663_s_at=9461.105469,205114_s_at=12788.23828,213098_at=229.264145,1552423_at=363.650024,32541_at=520.669128,215223_s_at=16884.67578,215485_s_at=1596.15332,220091_at=2774.885742,226702_at=8099.609863,212960_at=128.36557,202644_s_at=11315.12305,208864_s_at=18460.07227,202086_at=9532.658203,207535_s_at=1721.66626,227770_at=121.290588,211317_s_at=4842.095703,224807_at=522.065796,211316_x_at=5802.805664,209508_x_at=3524.894531,204490_s_at=5731.494629,201502_s_at=13990.46582,204439_at=6492.754883,203358_s_at=650.166809,229450_at=11823.24023,226728_at=150.910706,202907_s_at=2091.446533,232392_at=120.785149,208436_s_at=4331.884766,231227_at=39.765018,221477_s_at=10739.93359,1555759_a_at=18377.79297,Class=Mature,1570253_a_at=255.692459,214486_x_at=2692.615723,238727_at=1256.120483,204655_at=12987.79981,206025_s_at=12403.85449,231577_s_at=14666.91602,223834_at=2943.804199,203882_at=2386.185547,228531_at=2434.45459,1405_i_at=13245.66504,227458_at=9132.729492,204385_at=9379.076172,230110_at=5026.374023,205226_at=1362.154663,227361_at=3062.873291,203149_at=1273.836304,215299_x_at=469.324188,212841_s_at=1387.800903,210029_at=17766.14258,219691_at=2048.631836,235276_at=1297.556152,202643_s_at=7057.81543,219424_at=3514.035645,206026_s_at=12050.00977,208485_x_at=4637.258789,205590_at=220.951218,227609_at=8141.035645,211862_x_at=4863.636719,218656_s_at=310.12442,203595_s_at=3569.697998,230146_s_at=59.258835
Instance44:205569_at=9762.121094,225775_at=584.350098,204415_at=3905.393311,210663_s_at=5123.269043,205114_s_at=13837.16602,213098_at=368.179016,1552423_at=809.134399,32541_at=670.792603,215223_s_at=13498.69531,215485_s_at=3729.082764,220091_at=3279.740234,226702_at=1827.833984,212960_at=203.478409,202644_s_at=13174.78906,208864_s_at=21007.65234,202086_at=2743.097168,207535_s_at=2996.774658,227770_at=158.453827,211317_s_at=4131.287109,224807_at=1250.995605,211316_x_at=4026.615723,209508_x_at=2628.35498,204490_s_at=4495.196777,201502_s_at=16960.13086,204439_at=4304.098633,203358_s_at=1722.070068,229450_at=4309.008301,226728_at=121.458878,202907_s_at=4400.068848,232392_at=141.69458,208436_s_at=2555.349854,231227_at=225.873322,221477_s_at=10768.90527,1555759_a_at=17760.82617,Class=Mature,1570253_a_at=580.92395,214486_x_at=2344.245605,238727_at=1169.122192,204655_at=11487.89551,206025_s_at=12995.73535,231577_s_at=14701.71582,223834_at=3187.895752,203882_at=2032.825684,228531_at=1046.562134,1405_i_at=12094.66211,227458_at=10784.39844,204385_at=5706.642578,230110_at=3459.925781,205226_at=519.829956,227361_at=3326.141113,203149_at=1480.025513,215299_x_at=954.359558,212841_s_at=839.397339,210029_at=18889.75586,219691_at=799.094543,235276_at=506.951965,202643_s_at=8866.567383,219424_at=4902.352051,206026_s_at=12069.26563,208485_x_at=3681.154541,205590_at=645.927979,227609_at=5000.272461,211862_x_at=3980.171387,218656_s_at=216.928879,203595_s_at=1500.307861,230146_s_at=132.590149
Instance45:205569_at=12192.26465,225775_at=1907.463013,204415_at=2133.063721,210663_s_at=2361.462402,205114_s_at=10016.43457,213098_at=260.076782,1552423_at=506.295654,32541_at=644.535767,215223_s_at=13969.56934,215485_s_at=3329.867188,220091_at=2591.501709,226702_at=642.838867,212960_at=197.26474,202644_s_at=12489.10449,208864_s_at=20674.26172,202086_at=346.318451,207535_s_at=1859.77002,227770_at=182.857162,211317_s_at=2755.969971,224807_at=3932.633057,211316_x_at=3173.514648,209508_x_at=2120.776367,204490_s_at=5900.401367,201502_s_at=15541.83398,204439_at=784.366272,203358_s_at=1455.635132,229450_at=1746.63562,226728_at=204.414108,202907_s_at=4332.18457,232392_at=105.949066,208436_s_at=2211.836426,231227_at=330.078827,221477_s_at=7198.015625,1555759_a_at=19797.625,Class=Mature,1570253_a_at=538.480713,214486_x_at=1601.413208,238727_at=932.576233,204655_at=13862.74609,206025_s_at=17557.5625,231577_s_at=12286.15527,223834_at=2370.14502,203882_at=1688.04126,228531_at=562.381714,1405_i_at=15025.90918,227458_at=11792.36914,204385_at=2266.348877,230110_at=2427.434814,205226_at=128.049957,227361_at=3343.081055,203149_at=2677.808838,215299_x_at=759.428955,212841_s_at=732.413025,210029_at=18848.41211,219691_at=392.382324,235276_at=150.695694,202643_s_at=9108.655273,219424_at=10183.98535,206026_s_at=16095.48145,208485_x_at=2877.679199,205590_at=973.282593,227609_at=2286.314697,211862_x_at=2906.980225,218656_s_at=344.456726,203595_s_at=535.677673,230146_s_at=184.445923
Instance46:205569_at=12580.81543,225775_at=2034.560059,204415_at=1879.824829,210663_s_at=3232.963379,205114_s_at=7158.107422,213098_at=185.085358,1552423_at=629.115662,32541_at=658.662903,215223_s_at=11091.97559,215485_s_at=1631.00061,220091_at=2652.106934,226702_at=427.158112,212960_at=225.312912,202644_s_at=10411.75781,208864_s_at=20189.08008,202086_at=654.783691,207535_s_at=1424.285522,227770_at=201.300354,211317_s_at=2810.420898,224807_at=2160.697998,211316_x_at=3619.085205,209508_x_at=2455.308594,204490_s_at=6124.800781,201502_s_at=14994.07227,204439_at=916.457764,203358_s_at=942.280884,229450_at=1729.815674,226728_at=359.756622,202907_s_at=5234.626953,232392_at=154.032913,208436_s_at=3646.741455,231227_at=442.608643,221477_s_at=7637.095215,1555759_a_at=13514.25684,Class=Mature,1570253_a_at=322.934875,214486_x_at=2035.407959,238727_at=61.044525,204655_at=12162.85645,206025_s_at=12830.32031,231577_s_at=10883.75586,223834_at=3293.075439,203882_at=1799.123779,228531_at=350.471222,1405_i_at=12777.85547,227458_at=13063.69336,204385_at=2746.173096,230110_at=757.055664,205226_at=66.287666,227361_at=3464.523926,203149_at=1572.813477,215299_x_at=900.86969,212841_s_at=593.375671,210029_at=18335.18359,219691_at=278.91449,235276_at=367.78067,202643_s_at=6390.611328,219424_at=5746.675781,206026_s_at=11176.39063,208485_x_at=2785.983154,205590_at=1042.992432,227609_at=2647.279297,211862_x_at=3262.642822,218656_s_at=232.23732,203595_s_at=648.098572,230146_s_at=80.309937
